GeoType,GeoName,TotalPop,happening,happeningOppose,human,humanOppose,consensus,consensusOppose,affectweather,affectweatherOppose,worried,worriedOppose,harmplants,harmplantsOppose,futuregen,futuregenOppose,devharm,devharmOppose,harmUS,harmUSOppose,personal,personalOppose,timing,timingOppose,fundrenewables,fundrenewablesOppose,regulate,regulateOppose,CO2limits,CO2limitsOppose,reducetax,reducetaxOppose,supportRPS,supportRPSOppose,rebates,rebatesOppose,drillANWR,drillANWROppose,drilloffshore,drilloffshoreOppose,teachGW,teachGWOppose,corporations,corporationsOppose,citizens,citizensOppose,congress,congressOppose,governor,governorOppose,localofficials,localofficialsOppose,prienv,prienvOppose,discuss,discussOppose,mediaweekly,mediaweeklyOppose
County,"Miami County, Indiana",24750,56.266,21.843,48.919,37.117,36.211,36.489,49.592,7.791,46.01,54.063,60.209,27.329,60.158,26.665,49.972,35.613,47.045,41.051,30.97,56.796,39.735,60.265,82.275,15.126,74.035,23.211,61.962,36.546,59.307,38.007,55.642,40.763,79.066,17.838,38.338,58.696,59.756,37.89,70.298,29.367,63.633,14.038,58.125,16.027,56.218,19.578,51.855,17.537,49.29,18.743,60.966,35.625,26.847,72.99,17.813,81.26
County,"Monroe County, Indiana",80706,74.933,11.305,65.308,24.918,60.021,24.116,67.37,4.881,65.327,34.782,75.117,16.94,74.926,16.062,66.184,23.049,61.56,29.881,41.815,50.519,54.487,45.513,88.29,9.202,81.673,15.934,77.242,21.513,72.27,24.835,68.99,28.258,85.264,12.401,24.707,73.4,42.892,55.492,83.266,16.672,73.867,8.778,69.512,9.028,67.859,12.927,60.793,10.81,59.579,12.363,71.818,25.091,41.951,57.866,27.179,71.434
County,"Montgomery County, Indiana",25564,58.93,21.81,48.426,38.932,38.224,35.05,51.994,7.508,47.959,52.059,61.501,27.099,60.342,26.988,51.182,34.339,49.133,39.284,32.785,55.954,40.811,59.189,82.447,14.488,72.853,24.074,59.674,38.579,59.699,37.214,55.982,40.451,79.09,17.61,39.388,57.497,59.528,37.842,71.406,28.311,62.147,13.887,57.744,15.305,52.876,20.653,48.434,17.205,49.076,17.594,62.13,34.545,28.174,71.566,19.738,79.293
County,"Morgan County, Indiana",47385,58.238,22.771,48.205,37.872,38.7,35.579,50.232,7.873,46.699,53.316,60.446,27.811,60.267,27.182,50.245,35.507,47.273,41.263,31.01,57.606,39.128,60.871,81.836,15.401,73.438,23.813,59.888,38.588,58.138,38.936,56.318,40.089,78.648,18.262,38.449,58.087,59.735,37.869,69.51,30.197,62.673,14.03,57.344,15.909,53.352,20.534,49.083,17.919,47.816,18.868,61.08,35.586,28.827,71.002,18.837,80.25
County,"Newton County, Indiana",9835,59.039,20.864,48.008,39.853,36.567,34.938,53.004,7.383,48.101,51.9,61.457,26.27,59.74,26.343,50.804,33.638,49.465,38.142,33.347,54.764,41.015,58.986,82.165,14.591,72.774,23.873,59.353,38.669,61.486,35.536,54.98,41.399,78.901,17.581,41.27,55.422,60.996,36.087,71.555,28.068,62.083,14.142,57.776,15.31,52.509,20.031,47.813,17.144,49.432,17.091,62.301,34.19,27.43,72.259,19.287,79.626
County,"Noble County, Indiana",31373,58.417,21.6,48.913,37.953,38.279,34.757,52.9,7.347,48.381,51.662,62.438,25.75,61.474,25.663,52.16,33.218,49.639,38.65,33.011,55.223,41.167,58.833,82.242,14.652,72.979,23.936,62.021,36.301,60.991,36.172,56.832,39.481,79.261,17.43,38.315,58.225,59.175,38.129,71.52,28.16,63.19,13.814,58.08,15.16,54.871,19.585,48.864,16.985,49.428,17.759,62.363,34.279,29.26,70.49,19.538,79.495
County,"Ohio County, Indiana",4384,51.598,23.033,43.155,40.967,27.809,36.093,39.932,6.847,45.529,54.698,58.103,28.875,60.322,25.499,50.455,31.439,49.519,35.962,30.534,54.878,35.352,64.653,79.184,18.797,70.055,27.734,42.073,55.95,48.973,44.408,51.515,45.378,79.98,16.507,39.27,59.069,66.984,30.175,71.371,29.114,63.966,12.808,55.584,13.596,49.005,23.101,43.286,17.8,46.895,14.41,65.021,30.852,23.187,76.505,12.213,86.886
County,"Orange County, Indiana",13354,59.961,19.993,48.708,39.141,37.792,33.905,53.925,7.193,49.008,50.978,62.26,25.424,60.341,25.741,51.423,32.961,50.246,37.406,33.857,54.344,42.006,57.994,82.515,14.078,73.152,23.471,60.675,37.392,62.516,34.661,55.399,40.923,79.048,17.425,39.742,56.758,59.925,37.125,72.355,27.328,62.709,13.79,58.583,14.786,53.38,19.424,48.375,16.638,49.845,16.655,62.666,33.708,28.185,71.477,19.866,79.073
County,"Owen County, Indiana",14930,58.596,20.608,48.997,38.434,38.297,34.844,54.08,7.434,48.486,51.493,61.72,25.65,59.987,25.653,51.119,33.48,49.09,38.637,32.759,55.419,41.728,58.272,82.145,14.68,73.266,23.608,61.117,37.13,60.514,36.473,55.763,40.59,79.163,17.471,39.268,57.2,59.147,38.181,71.638,28.071,63.545,13.826,58.998,15.175,55.078,19.321,49.586,16.995,49.46,17.464,61.989,34.486,27.985,71.733,19.586,79.414
County,"Parke County, Indiana",12024,58.121,21.318,46.882,38.789,35.341,34.668,50.224,7.239,48.068,51.96,61.251,26.539,60.28,26.195,51.176,33.103,49.745,37.697,33.157,54.658,40.312,59.689,82.076,14.763,72.688,24.191,57.001,41.124,58.819,37.578,54.971,41.389,79.101,17.405,39.044,57.573,61.224,35.895,70.885,28.923,62.695,13.792,57.972,14.827,52.716,20.593,48.277,16.938,49.375,16.58,62.735,33.628,27.292,72.406,17.996,81.087
County,"Perry County, Indiana",13593,61.766,17.81,49.61,37.675,38.458,31.967,51.488,6.353,50.846,49.309,63.427,24.079,63.603,22.039,54.013,29.035,52.107,34.145,33.971,52.795,42.082,57.92,82.928,14.52,75.137,21.979,58.472,39.292,62.265,33.41,57.158,39.614,81.682,15.039,37.686,60.503,59.184,38.078,75.637,24.206,65.499,11.996,59.584,12.717,53.987,18.587,48.931,15.116,51.692,14.045,66.004,30.1,26.722,72.973,16.661,82.051
County,"Pike County, Indiana",8810,51.447,22.55,43.141,39.862,28.332,34.918,38.906,6.696,45.984,54.235,58.364,27.943,61.075,24.469,51.039,30.487,50.04,35.28,30.759,54.279,35.383,64.622,78.717,18.567,70.047,27.357,41.374,56.736,48.013,45.161,51.016,45.149,79.803,16.308,37.306,60.87,65.839,30.348,71.578,29.069,65.333,12.391,56.733,13.119,50.904,22.405,44.07,17.495,47.098,14.033,65.354,30.426,23.707,75.971,11.649,87.536
County,"Porter County, Indiana",113063,66.381,15.97,52.894,35.378,44.663,31.225,57.607,6.386,55.628,44.405,66.159,22.109,65.691,21.069,56.121,29.113,52.871,34.684,35.633,52.41,45.307,54.693,85.081,12.698,76.499,20.671,65.583,32.446,62.609,32.969,61.768,35.252,82.938,14.121,36.445,62.135,55.296,42.451,75.559,23.968,67.15,11.505,61.357,12.744,59.168,16.399,54.762,14.324,54.116,14.768,66.673,29.974,29.839,69.964,19.516,79.029
County,"Posey County, Indiana",17683,57.746,22.33,46.275,40.963,34.086,37.631,49.835,7.608,46.169,53.983,60.283,27.972,59.983,26.526,49.987,34.937,47.738,40.032,30.862,57.125,38.069,61.932,81.465,16.326,72.477,24.662,54.083,43.804,56.926,38.895,55.661,41.379,80.411,16.338,42.865,55.116,63.748,33.838,70.575,29.07,63.148,13.865,57.098,15.314,51.533,21.446,46.913,17.819,48.93,16.731,63.128,33.479,26.299,73.482,17.534,81.254
County,"Pulaski County, Indiana",8932,60.557,19.726,49.205,38.503,38.503,33.434,54.119,7.056,49.653,50.325,63.034,25.084,61.234,25.373,52.312,32.476,51.15,37.003,34.394,54.351,42.3,57.7,82.841,13.652,73.213,23.46,60.582,37.617,62.497,34.681,55.469,40.814,79.215,17.265,38.81,57.567,59.57,37.391,72.968,26.846,63.443,13.532,59.387,14.378,54.037,19.301,48.662,16.395,50.084,16.293,63.139,33.311,28.93,70.713,20.27,78.75
County,"Putnam County, Indiana",24863,61.297,20.052,49.681,37.559,39.857,33.468,52.997,7.329,48.879,51.106,62.735,25.366,61.103,25.38,52.295,32.981,50.032,38.494,33.499,55.4,41.712,58.288,82.895,13.918,73.5,23.388,61.546,36.903,61.033,36.369,56.612,39.771,79.113,17.574,38.614,58.051,58.361,38.909,71.057,28.657,62.994,13.865,58.726,15.049,54.102,19.997,48.394,17.002,49.29,17.421,62.419,34.234,29.686,70.04,20.301,78.786
County,"Randolph County, Indiana",17429,60.211,20.803,49.448,37.646,38.437,34.677,52.62,7.409,48.72,51.268,62.11,25.844,61.157,25.659,51.535,33.59,49.226,38.893,32.949,55.515,41.371,58.629,82.481,14.449,73.957,22.983,61.367,36.902,61.036,36.093,56.856,39.48,79.198,17.508,38.332,58.258,58.176,39.19,71.484,28.2,63.429,13.628,58.702,15.043,54.534,19.34,49.842,16.847,49.782,17.446,62.273,34.284,29.088,70.665,19.302,79.706
County,"Ripley County, Indiana",19437,56.938,22.043,47.36,40.197,35.759,36.32,52.792,7.919,46.468,53.503,60.548,27.276,58.566,28.197,49.431,35.73,47.698,40.413,31.794,56.833,39.788,60.212,81.988,14.91,72.318,24.378,58.352,39.783,60.231,37.238,54.073,42.43,78.608,17.893,42.431,54.343,62.711,34.585,68.228,31.32,61.99,14.698,57.602,16.222,51.467,20.799,46.611,18.121,48.106,18.079,61.051,35.622,27.368,72.349,19.437,79.57
County,"Rush County, Indiana",11605,57.624,22.189,46.889,40.491,35.699,36.192,51.448,7.78,46.354,53.642,59.826,27.477,58.56,27.287,49.152,35.039,47.389,39.831,31.843,55.809,39.576,60.424,81.507,15.561,72.649,24.154,57.9,40.102,59.684,37.255,54.193,42.296,78.651,17.921,42.063,54.746,61.351,36.036,69.706,29.821,61.337,14.504,56.551,16.084,51.72,20.636,46.958,17.871,48.258,17.972,61.19,35.31,26.72,73.023,18.253,80.659
County,"St. Joseph County, Indiana",173405,67.312,14.527,55.038,34.579,47.911,28.68,62.168,5.846,57.919,42.146,68.881,19.596,67.399,19.392,58.818,26.419,55.88,31.943,38.984,49.403,48.616,51.384,84.539,11.955,76.324,19.791,69.123,28.436,69.013,28.025,62.087,33.81,82.363,14.031,34.329,63.161,53.214,44.466,78.802,20.77,67.405,11.216,63.662,11.897,59.999,15.412,54.848,13.19,55.867,13.988,67.882,28.795,33.244,66.543,21.664,76.803
County,"Scott County, Indiana",16315,61.245,20.174,51.538,35.07,41.824,32.926,53.028,7.194,49.927,50.111,62.933,25.05,62.885,24.369,52.637,32.896,49.164,39.04,32.253,55.91,41.971,58.028,82.824,14.468,75.942,21.327,65.303,33.119,62.251,34.813,59.587,36.715,79.99,17.032,34.977,61.952,55.564,42.081,72.529,27.111,64.682,12.735,59.287,14.363,56.469,18.069,52.263,15.959,50.558,17.602,62.925,33.543,29.767,70.066,18.93,80.014
County,"Shelby County, Indiana",30570,61.529,20.316,50.09,36.989,39.783,33.905,52.138,7.341,49.208,50.79,62.729,25.322,62.125,24.976,52.137,33.482,49.464,38.935,33.088,55.599,41.667,58.332,82.286,14.771,74.496,22.591,62.459,35.981,61.129,36.09,57.161,39.235,79.532,17.314,37.412,59.312,58.792,38.632,72.32,27.477,63.49,13.375,58.748,15.002,53.781,19.619,50.401,16.859,49.888,17.727,62.524,34.12,29.387,70.395,19.575,79.409
County,"Spencer County, Indiana",14473,53.977,21.451,45.127,38.823,29.484,34.785,40.966,6.407,47.509,52.781,60.026,27.096,62.973,23.357,52.735,29.499,50.933,34.864,31.037,54.427,36.233,63.772,80.022,18.194,71.347,26.713,44.39,53.687,49.24,43.574,53.93,42.97,81.184,15.503,36.295,62.427,65.041,32.193,73.435,27.115,66.357,11.762,57.539,12.458,50.692,21.551,44.952,16.582,48.092,13.547,66.658,29.223,24.139,75.576,12.027,87.019
County,"Starke County, Indiana",15848,60.397,19.926,49.279,38.27,38.454,33.152,54.742,7.081,49.867,50.129,62.924,25.273,60.957,25.653,52.19,32.616,50.991,36.991,34.41,54.139,42.564,57.436,82.961,13.606,73.631,22.951,61.956,36.137,63.187,34.021,56.242,40.069,79.448,17.011,39.194,57.295,59.154,37.845,73.096,26.622,63.653,13.517,58.886,14.442,53.566,19.591,48.606,16.279,50.237,16.35,63.173,33.217,29.315,70.337,20.296,78.662
County,"Steuben County, Indiana",23294,60.261,20.793,50.074,36.038,41.074,33.73,54.116,7.349,49.829,50.187,62.609,25.944,61.861,25.605,52.458,33.508,49.673,39.197,32.719,56.192,42.032,57.967,82.227,14.875,74.245,22.915,63.063,35.413,60.94,36.254,57.926,38.615,79.137,17.852,37.149,60.017,57.34,40.301,71.406,28.348,64.064,13.433,59.362,14.702,54.341,19.562,50.28,16.887,49.821,17.823,62.806,33.9,31.56,68.249,20.678,78.323
County,"Sullivan County, Indiana",14929,51.397,22.732,43.286,40.287,27.574,35.643,38.808,6.732,45.721,54.524,58.049,28.483,60.872,24.762,50.94,30.688,49.614,35.459,30.567,54.237,35.081,64.924,78.789,19.457,70.286,27.613,41.58,56.401,47.852,45.183,52.068,44.748,80.098,16.376,38.713,59.774,66.539,30.578,71.421,29.08,64.352,12.537,55.507,13.367,49.361,22.717,43.972,17.413,47.412,14.029,65.406,30.423,22.835,76.865,11.257,87.869
County,"Switzerland County, Indiana",7070,54.696,20.492,48.301,33.982,32.848,30.843,39.442,6.048,49.546,50.683,61.266,25.54,65.178,21.922,54.496,27.999,52.374,33.498,31.761,53.439,37.737,62.268,79.832,18.006,73.368,24.955,48.252,50.207,50.404,42.811,55.503,40.806,80.652,16.171,29.918,68.067,60.417,36.68,74.313,26.504,67.787,10.874,58.744,11.566,54.73,19.761,48.419,15.475,48.816,13.52,66.796,28.878,25.782,73.935,11.407,87.879
County,"Tippecanoe County, Indiana",100694,70.941,14.283,58.423,31.013,51.437,27.767,62.697,5.676,59.793,40.259,70.92,19.568,70.201,18.7,61.493,25.947,58.266,31.884,40.198,50.726,49.495,50.505,86.441,10.624,77.838,19.276,70.264,28.139,68.299,28.733,63.608,33.209,82.824,14.313,30.618,66.719,48.617,49.004,79.439,20.416,69.891,10.733,66.335,11.115,62.414,15.382,56.054,13.044,55.914,13.967,68.733,28.145,37.447,62.282,24.548,74.295
County,"Tipton County, Indiana",10926,58.632,22.102,47.809,39.06,37.738,35.836,51.743,7.717,47.216,52.813,61.026,27.495,60.133,27.146,50.674,34.988,48.377,40.211,31.76,57.034,39.938,60.062,82.116,14.936,72.626,24.358,58.92,39.371,58.788,38.241,55.526,41.009,78.923,17.822,39.893,56.923,60.403,37.047,70.248,29.454,62.363,14.101,57.602,15.631,52.368,20.836,47.815,17.812,48.419,18.054,61.866,34.865,28.63,71.125,19.774,79.247
County,"Union County, Indiana",4974,58.854,22.172,49.152,37.299,39.243,34.78,51.705,7.515,47.718,52.327,61.544,27.22,61.354,26.175,51.362,34.646,48.585,40.061,31.604,57.118,40.437,59.563,82.394,14.711,74.173,23.018,61.554,36.926,59.813,37.297,57.333,39.052,79.233,17.671,36.725,59.795,58.29,39.282,70.865,28.864,62.772,13.659,57.865,15.049,53.521,20.331,49.284,17.037,48.79,18.002,62.042,34.608,29.117,70.676,19.315,79.748
County,"Vanderburgh County, Indiana",122490,66.711,16.515,53.2,36.372,44.178,32.78,59.008,6.618,53.486,46.585,65.215,23.199,63.841,23.484,54.922,30.378,51.95,35.797,33.821,54.235,44.798,55.202,84.544,13.088,76.153,20.616,66.87,31.358,63.679,32.81,61.543,34.874,81.749,15.385,35.981,61.23,54.204,43.779,74.631,24.02,66.25,11.725,61.123,13.235,58.819,16.81,54.905,14.399,53.523,15.362,65.369,31.321,30.47,69.37,20.279,78.467
County,"Vermillion County, Indiana",11030,54.194,20.752,46.734,37.218,30.345,33.2,41.29,6.1,49.25,51.015,61.298,26.522,63.839,23.061,54.058,28.392,52.951,33.133,32.351,53.485,37.967,62.038,80.723,17.058,71.786,26.163,44.254,53.785,52.157,41.119,53.758,43.125,81.402,15.266,34.673,63.755,63.579,33.532,74.878,25.763,66.59,11.469,58.579,11.787,52.897,20.745,46.137,15.778,49.274,12.69,67.546,28.247,24.751,74.911,12.416,86.694
County,"Vigo County, Indiana",69166,65.119,16.701,54.033,32.412,45.898,30.389,56.466,6.328,54.801,45.269,66.042,21.787,65.894,21.198,56.81,28.678,53.007,35.106,35.024,53.092,44.526,55.475,83.995,13.585,77.179,20.213,66.685,31.668,64.373,32.211,62.267,34.465,81.973,15.185,33.012,64.668,52.884,44.927,76.961,22.85,67.289,11.587,62.084,12.586,59.707,16.878,55.769,14.032,53.715,14.943,66.342,30.187,32.49,67.341,19.205,79.594
County,"Wabash County, Indiana",21971,57.558,22.443,47.015,40.72,36.635,37.005,52.627,7.787,46.598,53.439,60.597,26.907,59.288,26.695,49.992,34.775,47.844,40.246,31.384,57.149,39.356,60.644,81.836,15.285,72.077,24.81,57.704,40.336,58.482,38.164,54.642,41.977,78.814,17.878,41.752,54.904,61.665,35.759,69.543,29.968,60.716,14.56,57.198,16.057,49.82,21.152,46.618,18.009,48.368,18.038,61.57,35.104,27.802,71.955,19.551,79.309
County,"Warren County, Indiana",5913,59.531,21.388,48.736,37.902,39.064,34.667,52.097,7.472,48.008,52.023,61.83,26.799,61.152,26.411,51.625,34.151,49.227,39.566,32.151,56.813,40.559,59.441,82.476,14.5,73.234,23.878,59.84,38.63,59.374,37.667,56.089,40.366,79.149,17.684,38.046,58.654,59.35,38.089,71.177,28.641,63.305,13.631,58.45,15.021,53.628,20.2,48.72,17.242,48.797,17.635,62.323,34.387,29.38,70.382,19.957,79.127
County,"Warrick County, Indiana",41847,59.65,21.19,47.369,39.786,37.025,36.382,51.26,7.307,48.875,51.253,62.062,26.995,61.2,27.213,52.028,34.057,49.252,39.226,31.945,56.571,39.343,60.658,81.877,15.906,72.994,24.365,56.723,41.302,58.015,37.907,56.5,40.536,80.844,16.104,39.414,58.551,60.624,37.128,71.338,28.341,63.126,13.063,57.018,14.408,51.727,21.176,47.982,16.764,49.654,16.302,64.219,32.461,29.049,70.757,18.443,80.295
County,"Washington County, Indiana",18966,59.753,20.932,49.537,37.268,39.293,33.957,52.433,7.386,48.481,51.524,61.971,26.034,61.163,25.859,51.477,33.785,49.081,39.168,32.401,56.045,41.143,58.857,82.376,14.514,74.097,22.915,62.068,36.293,61.27,35.94,56.803,39.446,79.064,17.699,37.382,59.149,58.253,39.102,71.556,28.165,63.245,13.489,58.482,14.894,54.313,19.303,49.74,16.724,49.383,17.615,62.168,34.326,28.886,70.863,19.372,79.665
County,"Wayne County, Indiana",46204,61.464,19.03,51.094,37.063,40.43,32.942,54.971,6.957,50.612,49.447,63.185,24.213,62.099,23.826,53.13,31.505,50.421,37.101,33.596,54.206,42.986,57.014,83.427,13.842,75.215,21.74,63.732,34.346,62.747,33.955,58.737,37.838,80.339,16.487,37.73,59.402,57.745,39.685,73.229,26.351,64.495,12.824,59.762,14.173,56.35,17.566,51.77,15.643,51.795,16.355,63.86,32.621,28.618,71.152,19.14,79.647
County,"Wells County, Indiana",18735,56.544,24.326,46.355,39.826,36.164,37.971,49.955,8.19,45.08,54.981,59.317,29.485,58.59,28.974,48.989,37.068,46.269,42.447,30.232,58.463,38.329,61.67,81.803,15.55,72.774,24.307,58.283,39.996,57.818,39.245,55.054,41.527,78.705,18.107,41.53,55.376,61.679,35.937,68.543,30.995,60.708,14.604,55.776,16.565,50.653,21.32,47.066,18.479,47.587,19.054,60.71,36.097,28.015,71.811,19.005,80.003
County,"White County, Indiana",16749,61.279,20.212,49.752,37.696,39.359,34.317,53.112,7.238,49.269,50.767,63.003,25.309,62.151,24.97,52.389,33.329,50.025,38.519,33.204,55.54,41.564,58.436,82.941,14.084,74.353,22.623,62.21,36.127,61.841,35.324,57.311,39.108,79.762,17.023,37.964,58.863,58.648,38.703,72.695,27.035,64.209,13.326,59.509,14.671,55.335,19.055,50.499,16.51,50.39,17.115,63.049,33.647,29.263,70.495,19.76,79.219
County,"Whitley County, Indiana",22932,59.016,22.515,49.24,37.541,38.364,35.174,51.301,7.72,47.401,52.633,60.775,27.654,60.123,26.371,50.669,35.206,47.907,40.851,31.187,57.407,39.723,60.277,82.016,15.197,73.852,23.316,60.958,37.48,59.303,37.833,57.222,39.289,78.888,18.039,38.783,58.016,59.461,38.137,70.254,29.405,63.495,13.829,58.411,15.541,53.327,20.722,49.045,17.694,48.71,18.56,61.697,35.049,28.701,71.105,19.633,79.396
County,"Adair County, Iowa",5275,62.503,18.912,49.736,36.687,41.15,33.007,55.276,6.936,52.439,47.488,66.16,24.951,66.681,23.333,56.365,31.152,52.383,36.865,34.748,55.18,43.164,56.836,83.639,13.202,72.973,23.655,60.783,37.909,61.27,35.396,57.328,38.734,79.529,16.926,40.108,56.766,55.981,40.792,74.375,25.336,63.829,13.201,60.129,13.793,54.695,19.264,47.091,17.174,50.376,16.46,67.577,30.307,30.203,69.673,22.644,76.677
County,"Adams County, Iowa",2748,63.091,19.185,51.744,33.064,44.89,31.392,53.801,6.96,52.965,46.973,66.593,24.806,68.455,22.744,57.46,31.155,52.037,38.012,33.69,56.511,43.297,56.704,83.648,13.354,74.305,22.834,64.026,35.168,59.892,36.92,59.495,36.339,79.299,17.521,34.997,61.619,52.033,45.068,74.141,25.728,65.142,12.569,60.723,13.586,57.103,18.491,49.788,16.951,50.204,17.555,67.22,30.709,32.295,67.694,22.399,77.144
County,"Allamakee County, Iowa",9854,64.064,16.96,52.133,33.587,43.09,29.751,54.498,6.215,55.58,44.387,67.975,22.871,69.5,20.701,59.265,27.856,55.144,33.674,36.287,53.03,44.769,55.233,83.777,13.132,73.996,22.905,61.564,37.169,61.144,34.769,58.909,37.07,80.441,16.108,35.575,61.589,53.28,43.415,76.852,23.13,66.355,11.845,61.87,12.182,57.413,17.813,49.065,15.769,51.727,14.947,69.676,27.941,31.249,68.609,21.176,78.13
County,"Appanoose County, Iowa",8950,62.476,19.226,49.436,37.02,41.384,33.51,55.555,7.159,52.187,47.732,65.855,25.257,66.222,23.78,55.923,31.84,51.754,37.617,34.487,55.55,43.102,56.898,83.527,13.3,72.759,23.754,61.438,37.183,61.25,35.598,57.364,38.664,79.274,17.117,40.915,55.852,55.75,41.047,73.695,25.925,63.222,13.527,59.722,14.269,54.297,19.467,47.063,17.514,50.237,17.037,67.055,30.855,30.383,69.495,23.109,76.208
County,"Audubon County, Iowa",4208,62.875,18.495,50.081,36.566,41.434,32.553,55.333,6.88,52.996,46.921,66.239,24.437,66.695,22.873,56.339,30.674,52.396,36.335,35.155,54.38,43.631,56.37,83.605,13.214,73.356,23.18,61.566,37.012,62.18,34.465,57.711,38.286,79.636,16.742,40.198,56.659,55.841,40.862,74.684,24.98,63.959,13.124,60.245,13.676,55.295,18.813,47.752,16.883,50.867,16.249,67.657,30.071,29.505,70.351,22.242,76.95
County,"Benton County, Iowa",17432,65.542,18.292,51.764,34.949,45.181,32.212,56.17,6.96,54.865,45.007,67.565,23.355,68.596,21.489,57.233,30.887,52.086,37.639,34.57,55.981,43.367,56.633,84.298,12.96,74.499,22.337,63.361,35.359,60.982,35.438,59.379,37.008,80.923,15.751,39.861,57.045,54.838,42.426,74.638,24.983,65.887,12.742,61.191,13.695,57.347,17.791,48.59,16.815,51.088,16.682,67.903,30.025,30.737,69.196,23.33,75.875
County,"Black Hawk County, Iowa",83290,70.445,13.438,57.262,31.747,49.659,27.838,60.933,5.955,60.317,39.628,70.27,19.91,71.345,17.283,61.257,26.1,55.791,32.501,39.226,50.179,48.897,51.103,86.506,10.829,78.442,18.554,69.847,28.729,68.765,28.318,64.251,32.46,82.87,14.148,35.953,61.74,46.895,50.916,80.513,19.164,68.456,11.135,65.441,11.757,60.815,15.092,54.473,14.089,55.579,14.534,71.057,26.808,33.492,66.517,23.821,74.717
County,"Boone County, Iowa",18380,65.027,18.084,52.314,34.041,45.284,32.154,57.108,6.705,54.678,45.328,67.744,24.064,68.829,21.977,58.251,30.266,52.85,36.85,34.704,55.453,44.586,55.414,84.336,13.057,75.047,21.385,65.115,33.54,63.032,33.509,61,35.351,80.992,15.854,37.823,59.733,52.797,44.443,75.991,23.589,65.399,12.387,61.188,13.138,57.054,18.255,50,16.238,52.115,16.437,68.87,29.059,32.041,67.941,23.394,75.698
County,"Bremer County, Iowa",16174,65.999,17.52,53.578,33.773,47.454,31.279,58.605,6.593,55.644,44.337,68.861,22.866,69.298,21.738,59.153,29.402,53.691,36.343,35.07,55.617,45,55,84.725,12.582,75.588,21.286,65.539,33.153,63.415,33.185,61.361,35.055,81.224,15.629,37.615,59.959,52.178,45.061,75.929,23.66,65.929,12.049,62.116,12.721,57.638,17.42,50.278,15.873,52.436,15.905,69.306,28.706,32.552,67.4,24.64,74.443
County,"Buchanan County, Iowa",13951,65.875,16.79,52.432,35.138,44.639,31.259,58.859,6.492,55.668,44.261,68.364,22.717,68.695,21.15,58.411,29.055,54.104,34.97,36.518,53.51,45.616,54.385,84.772,12.246,74.395,22.197,64.004,34.479,64.898,31.87,59.846,36.384,81.054,15.504,38.995,58.305,53.114,43.796,77.002,22.651,65.882,12.337,62.186,12.768,57.631,17.522,49.722,15.796,52.683,15.333,69.174,28.625,31.184,68.692,23.679,75.35
